% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
1.417	1	4	142	8	3	28	373	0
1.417	2	2	142	8	1	28	373	0
1.417	2	5	142	8	3	28	373	0
1.417	3	3	142	8	1	28	373	0
1.417	3	6	142	8	3	28	373	0
1.418	1	1	142	9	1	28	373	0
1.418	1	4	142	9	3	28	373	0
1.418	2	2	142	9	1	28	373	0
1.418	2	5	142	9	3	28	373	0
1.418	3	3	142	9	1	28	373	0
1.418	3	6	142	9	3	28	373	0
1.419	1	1	142	10	1	28	373	0
1.419	1	4	142	10	3	28	373	0
1.419	2	2	142	10	1	28	373	0
1.419	2	5	142	10	3	28	373	0
1.419	3	3	142	10	1	28	373	0
1.419	3	6	142	10	3	28	373	0
1.42	1	1	143	1	1	28	373	0
1.42	1	4	143	1	3	28	373	0
1.42	2	2	143	1	1	28	373	0
1.42	2	5	143	1	3	28	373	0
1.42	3	3	143	1	1	28	373	0
1.42	3	6	143	1	3	28	373	0
1.421	1	1	143	2	1	28	373	0
1.421	1	4	143	2	3	28	373	0
1.421	2	2	143	2	1	28	373	0
1.421	2	5	143	2	3	28	373	0
1.421	3	3	143	2	1	28	373	0
1.421	3	6	143	2	3	28	373	0
1.422	1	1	143	3	1	28	373	0
1.422	1	4	143	3	3	28	373	0
1.422	2	2	143	3	1	28	373	0
1.422	2	5	143	3	3	28	373	0
1.422	3	3	143	3	1	28	373	0
1.422	3	6	143	3	3	28	373	0
1.423	1	1	143	4	1	28	373	0
1.423	1	4	143	4	3	28	373	0
1.423	2	2	143	4	1	28	373	0
1.423	2	5	143	4	3	28	373	0
1.423	3	3	143	4	1	28	373	0
1.423	3	6	143	4	3	28	373	0
1.424	1	1	143	5	1	28	373	0
1.424	1	4	143	5	3	28	373	0
1.424	2	2	143	5	1	28	373	0
1.424	2	5	143	5	3	28	373	0
1.424	3	3	143	5	1	28	373	0
1.424	3	6	143	5	3	28	373	0
1.425	1	1	143	6	1	28	373	0
1.425	1	4	143	6	3	28	373	0
1.425	2	2	143	6	1	28	373	0
1.425	2	5	143	6	3	28	373	0
1.425	3	3	143	6	1	28	373	0
1.425	3	6	143	6	3	28	373	0
1.426	1	1	143	7	1	28	373	0
1.426	1	4	143	7	3	28	373	0
1.426	2	2	143	7	1	28	373	0
1.426	2	5	143	7	3	28	373	0
1.426	3	3	143	7	1	28	373	0
1.426	3	6	143	7	3	28	373	0
1.427	1	1	143	8	1	28	373	0
1.427	1	4	143	8	3	28	373	0
1.427	2	2	143	8	1	28	373	0
1.427	2	5	143	8	3	28	373	0
1.427	3	3	143	8	1	28	373	0
1.427	3	6	143	8	3	28	373	0
1.428	1	1	143	9	1	28	373	0
1.428	1	4	143	9	3	28	373	0
1.428	2	2	143	9	1	28	373	0
1.428	2	5	143	9	3	28	373	0
1.428	3	3	143	9	1	28	373	0
1.428	3	6	143	9	3	28	373	0
1.429	1	1	143	10	1	28	373	0
1.429	1	4	143	10	3	28	373	0
1.429	2	2	143	10	1	28	373	0
1.429	2	5	143	10	3	28	373	0
1.429	3	3	143	10	1	28	373	0
1.429	3	6	143	10	3	28	373	0
1.43	1	1	144	1	1	28	373	0
1.43	1	4	144	1	3	28	373	0
1.43	2	2	144	1	1	28	373	0
1.43	2	5	144	1	3	28	373	0
1.43	3	3	144	1	1	28	373	0
1.43	3	6	144	1	3	28	373	0
1.431	1	1	144	2	1	28	373	0
1.431	1	4	144	2	3	28	373	0
1.431	2	2	144	2	1	28	373	0
1.431	2	5	144	2	3	28	373	0
1.431	3	3	144	2	1	28	373	0
1.431	3	6	144	2	3	28	373	0
1.432	1	1	144	3	1	28	373	0
1.432	1	4	144	3	3	28	373	0
1.432	2	2	144	3	1	28	373	0
1.432	2	5	144	3	3	28	373	0
1.432	3	3	144	3	1	28	373	0
1.432	3	6	144	3	3	28	373	0
1.433	1	1	144	4	1	28	373	0
1.433	1	4	144	4	3	28	373	0
1.433	2	2	144	4	1	28	373	0
1.433	2	5	144	4	3	28	373	0
1.433	3	3	144	4	1	28	373	0
1.433	3	6	144	4	3	28	373	0
1.434	1	1	144	5	1	28	373	0
1.434	1	4	144	5	3	28	373	0
1.434	2	2	144	5	1	28	373	0
1.434	2	5	144	5	3	28	373	0
1.434	3	3	144	5	1	28	373	0
1.434	3	6	144	5	3	28	373	0
1.435	1	1	144	6	1	28	373	0
1.435	1	4	144	6	3	28	373	0
1.435	2	2	144	6	1	28	373	0
1.435	2	5	144	6	3	28	373	0
1.435	3	3	144	6	1	28	373	0
1.435	3	6	144	6	3	28	373	0
1.436	1	1	144	7	1	28	373	0
1.436	1	4	144	7	3	28	373	0
1.436	2	2	144	7	1	28	373	0
1.436	2	5	144	7	3	28	373	0
1.436	3	3	144	7	1	28	373	0
1.436	3	6	144	7	3	28	373	0
1.437	1	1	144	8	1	28	373	0
1.437	1	4	144	8	3	28	373	0
1.437	2	2	144	8	1	28	373	0
1.437	2	5	144	8	3	28	373	0
1.437	3	3	144	8	1	28	373	0
1.437	3	6	144	8	3	28	373	0
1.438	1	1	144	9	1	28	373	0
1.438	1	4	144	9	3	28	373	0
1.438	2	2	144	9	1	28	373	0
1.438	2	5	144	9	3	28	373	0
1.438	3	3	144	9	1	28	373	0
1.438	3	6	144	9	3	28	373	0
1.439	1	1	144	10	1	28	373	0
1.439	1	4	144	10	3	28	373	0
1.439	2	2	144	10	1	28	373	0
1.439	2	5	144	10	3	28	373	0
1.439	3	6	144	10	3	28	373	0
1.44	1	1	145	1	1	28	373	0
1.44	1	4	145	1	3	28	373	0
1.44	2	2	145	1	1	28	373	0
1.44	2	5	145	1	3	28	373	0
1.44	3	3	145	1	1	28	373	0
1.44	3	6	145	1	3	28	373	0
1.441	1	1	145	2	1	28	373	0
1.441	1	4	145	2	3	28	373	0
1.441	2	2	145	2	1	28	373	0
1.441	2	5	145	2	3	28	373	0
1.441	3	3	145	2	1	28	373	0
1.441	3	6	145	2	3	28	373	0
1.442	1	1	145	3	1	28	373	0
1.442	1	4	145	3	3	28	373	0
1.442	2	2	145	3	1	28	373	0
1.442	2	5	145	3	3	28	373	0
1.442	3	3	145	3	1	28	373	0
1.442	3	6	145	3	3	28	373	0
1.443	1	1	145	4	1	28	373	0
1.443	1	4	145	4	3	28	373	0
1.443	2	2	145	4	1	28	373	0
1.443	2	5	145	4	3	28	373	0
1.443	3	3	145	4	1	28	373	0
1.443	3	6	145	4	3	28	373	0
1.444	1	1	145	5	1	28	373	0
1.444	1	4	145	5	3	28	373	0
1.444	2	2	145	5	1	28	373	0
1.444	2	5	145	5	3	28	373	0
1.444	3	3	145	5	1	28	373	0
1.444	3	6	145	5	3	28	373	0
1.445	1	1	145	6	1	28	373	0
1.445	1	4	145	6	3	28	373	0
1.445	2	2	145	6	1	28	373	0
1.445	2	5	145	6	3	28	373	0
1.445	3	3	145	6	1	28	373	0
1.445	3	6	145	6	3	28	373	0
1.446	1	1	145	7	1	28	373	0
1.446	1	4	145	7	3	28	373	0
1.446	2	2	145	7	1	28	373	0
1.446	2	5	145	7	3	28	373	0
1.446	3	3	145	7	1	28	373	0
1.446	3	6	145	7	3	28	373	0
1.447	1	1	145	8	1	28	373	0
1.447	1	4	145	8	3	28	373	0
1.447	2	2	145	8	1	28	373	0
1.447	2	5	145	8	3	28	373	0
1.447	3	3	145	8	1	28	373	0
1.447	3	6	145	8	3	28	373	0
1.448	1	1	145	9	1	28	373	0
1.448	1	4	145	9	3	28	373	0
1.448	2	2	145	9	1	28	373	0
1.448	2	5	145	9	3	28	373	0
1.448	3	3	145	9	1	28	373	0
1.448	3	6	145	9	3	28	373	0
1.449	1	1	145	10	1	28	373	0
1.449	1	4	145	10	3	28	373	0
1.449	2	2	145	10	1	28	373	0
1.449	2	5	145	10	3	28	373	0
1.449	3	3	145	10	1	28	373	0
1.449	3	6	145	10	3	28	373	0
1.45	1	1	146	1	1	28	373	0
1.45	1	4	146	1	3	28	373	0
1.45	2	2	146	1	1	28	373	0
1.45	2	5	146	1	3	28	373	0
1.45	3	3	146	1	1	28	373	0
1.45	3	6	146	1	3	28	373	0
1.451	1	1	146	2	1	28	373	0
1.451	1	4	146	2	3	28	373	0
1.451	2	2	146	2	1	28	373	0
1.451	2	5	146	2	3	28	373	0
1.451	3	3	146	2	1	28	373	0
1.451	3	6	146	2	3	28	373	0
1.452	1	1	146	3	1	28	373	0
1.452	1	4	146	3	3	28	373	0
1.452	2	2	146	3	1	28	373	0
1.452	2	5	146	3	3	28	373	0
1.452	3	3	146	3	1	28	373	0
1.452	3	6	146	3	3	28	373	0
1.453	1	1	146	4	1	28	373	0
1.453	1	4	146	4	3	28	373	0
1.453	2	2	146	4	1	28	373	0
1.453	2	5	146	4	3	28	373	0
1.453	3	3	146	4	1	28	373	0
1.453	3	6	146	4	3	28	373	0
1.454	1	1	146	5	1	28	373	0
1.454	1	4	146	5	3	28	373	0
1.454	2	2	146	5	1	28	373	0
1.454	2	5	146	5	3	28	373	0
1.454	3	3	146	5	1	28	373	0
1.454	3	6	146	5	3	28	373	0
1.455	1	1	146	6	1	28	373	0
1.455	1	4	146	6	3	28	373	0
1.455	2	2	146	6	1	28	373	0
1.455	2	5	146	6	3	28	373	0
1.455	3	3	146	6	1	28	373	0
1.455	3	6	146	6	3	28	373	0
1.456	1	1	146	7	1	28	373	0
1.456	1	4	146	7	3	28	373	0
1.456	2	2	146	7	1	28	373	0
1.456	2	5	146	7	3	28	373	0
1.456	3	3	146	7	1	28	373	0
1.456	3	6	146	7	3	28	373	0
1.457	1	1	146	8	1	28	373	0
1.457	1	4	146	8	3	28	373	0
1.457	2	2	146	8	1	28	373	0
1.457	2	5	146	8	3	28	373	0
1.457	3	3	146	8	1	28	373	0
1.457	3	6	146	8	3	28	373	0
1.458	1	1	146	9	1	28	373	0
1.458	1	4	146	9	3	28	373	0
1.458	2	2	146	9	1	28	373	0
1.458	2	5	146	9	3	28	373	0
1.458	3	3	146	9	1	28	373	0
1.458	3	6	146	9	3	28	373	0
1.459	1	1	146	10	1	28	373	0
1.459	1	4	146	10	3	28	373	0
1.459	2	2	146	10	1	28	373	0
1.459	2	5	146	10	3	28	373	0
1.459	3	3	146	10	1	28	373	0
1.459	3	6	146	10	3	28	373	0
1.46	1	1	147	1	1	28	373	0
1.46	1	4	147	1	3	28	373	0
1.46	2	2	147	1	1	28	373	0
1.46	2	5	147	1	3	28	373	0
1.46	3	3	147	1	1	28	373	0
1.46	3	6	147	1	3	28	373	0
1.461	1	1	147	2	1	28	373	0
1.461	1	4	147	2	3	28	373	0
1.461	2	2	147	2	1	28	373	0
1.461	2	5	147	2	3	28	373	0
1.461	3	3	147	2	1	28	373	0
1.461	3	6	147	2	3	28	373	0
1.462	1	1	147	3	1	28	373	0
1.462	1	4	147	3	3	28	373	0
1.462	2	2	147	3	1	28	373	0
1.462	2	5	147	3	3	28	373	0
1.462	3	3	147	3	1	28	373	0
1.462	3	6	147	3	3	28	373	0
1.463	1	1	147	4	1	28	373	0
1.463	1	4	147	4	3	28	373	0
1.463	2	2	147	4	1	28	373	0
1.463	2	5	147	4	3	28	373	0
1.463	3	3	147	4	1	28	373	0
1.463	3	6	147	4	3	28	373	0
1.464	1	1	147	5	1	28	373	0
1.464	1	4	147	5	3	28	373	0
1.464	2	2	147	5	1	28	373	0
1.464	2	5	147	5	3	28	373	0
1.464	3	3	147	5	1	28	373	0
1.464	3	6	147	5	3	28	373	0
1.465	1	1	147	6	1	28	373	0
1.465	1	4	147	6	3	28	373	0
1.465	2	2	147	6	1	28	373	0
1.465	2	5	147	6	3	28	373	0
1.465	3	3	147	6	1	28	373	0
1.465	3	6	147	6	3	28	373	0
1.466	1	1	147	7	1	28	373	0
1.466	1	4	147	7	3	28	373	0
1.466	2	2	147	7	1	28	373	0
1.466	2	5	147	7	3	28	373	0
1.466	3	3	147	7	1	28	373	0
1.466	3	6	147	7	3	28	373	0
1.467	1	1	147	8	1	28	373	0
1.467	1	4	147	8	3	28	373	0
1.467	2	2	147	8	1	28	373	0
1.467	2	5	147	8	3	28	373	0
1.467	3	3	147	8	1	28	373	0
1.467	3	6	147	8	3	28	373	0
1.468	1	1	147	9	1	28	373	0
1.468	1	4	147	9	3	28	373	0
1.468	2	2	147	9	1	28	373	0
1.468	2	5	147	9	3	28	373	0
1.468	3	3	147	9	1	28	373	0
1.468	3	6	147	9	3	28	373	0
1.469	1	1	147	10	1	28	373	0
1.469	1	4	147	10	3	28	373	0
1.469	2	2	147	10	1	28	373	0
1.469	2	5	147	10	3	28	373	0
1.469	3	3	147	10	1	28	373	0
1.469	3	6	147	10	3	28	373	0
1.47	1	1	148	1	1	28	373	0
1.47	1	4	148	1	3	28	373	0
1.47	2	2	148	1	1	28	373	0
1.47	2	5	148	1	3	28	373	0
1.47	3	3	148	1	1	28	373	0
1.47	3	6	148	1	3	28	373	0
1.471	1	1	148	2	1	28	373	0
1.471	1	4	148	2	3	28	373	0
1.471	2	2	148	2	1	28	373	0
1.471	2	5	148	2	3	28	373	0
1.471	3	3	148	2	1	28	373	0
1.471	3	6	148	2	3	28	373	0
1.472	1	1	148	3	1	28	373	0
1.472	1	4	148	3	3	28	373	0
1.472	2	2	148	3	1	28	373	0
1.472	2	5	148	3	3	28	373	0
1.472	3	3	148	3	1	28	373	0
1.472	3	6	148	3	3	28	373	0
1.473	1	1	148	4	1	28	373	0
1.473	1	4	148	4	3	28	373	0
1.473	2	2	148	4	1	28	373	0
1.473	2	5	148	4	3	28	373	0
1.473	3	3	148	4	1	28	373	0
1.473	3	6	148	4	3	28	373	0
1.474	1	1	148	5	1	28	373	0
1.474	1	4	148	5	3	28	373	0
1.474	2	2	148	5	1	28	373	0
1.474	2	5	148	5	3	28	373	0
1.474	3	3	148	5	1	28	373	0
1.474	3	6	148	5	3	28	373	0
1.475	1	1	148	6	1	28	373	0
1.475	1	4	148	6	3	28	373	0
1.475	2	2	148	6	1	28	373	0
1.475	2	5	148	6	3	28	373	0
1.475	3	3	148	6	1	28	373	0
1.475	3	6	148	6	3	28	373	0
1.476	1	1	148	7	1	28	373	0
1.476	1	4	148	7	3	28	373	0
1.476	2	2	148	7	1	28	373	0
1.476	2	5	148	7	3	28	373	0
1.476	3	3	148	7	1	28	373	0
1.476	3	6	148	7	3	28	373	0
1.477	1	1	148	8	1	28	373	0
1.477	1	4	148	8	3	28	373	0
1.477	2	2	148	8	1	28	373	0
1.477	2	5	148	8	3	28	373	0
1.477	3	3	148	8	1	28	373	0
1.477	3	6	148	8	3	28	373	0
1.478	1	1	148	9	1	28	373	0
1.478	1	4	148	9	3	28	373	0
1.478	2	2	148	9	1	28	373	0
1.478	2	5	148	9	3	28	373	0
1.478	3	3	148	9	1	28	373	0
1.478	3	6	148	9	3	28	373	0
1.479	1	1	148	10	1	28	373	0
1.479	1	4	148	10	3	28	373	0
1.479	2	2	148	10	1	28	373	0
1.479	2	5	148	10	3	28	373	0
1.479	3	3	148	10	1	28	373	0
1.479	3	6	148	10	3	28	373	0
1.48	1	1	149	1	1	28	373	0
1.48	1	4	149	1	3	28	373	0
1.48	2	2	149	1	1	28	373	0
1.48	2	5	149	1	3	28	373	0
1.48	3	3	149	1	1	28	373	0
1.48	3	6	149	1	3	28	373	0
1.481	1	1	149	2	1	28	373	0
1.481	1	4	149	2	3	28	373	0
1.481	2	2	149	2	1	28	373	0
1.481	2	5	149	2	3	28	373	0
1.481	3	3	149	2	1	28	373	0
1.481	3	6	149	2	3	28	373	0
1.482	1	1	149	3	1	28	373	0
1.482	1	4	149	3	3	28	373	0
1.482	2	2	149	3	1	28	373	0
1.482	2	5	149	3	3	28	373	0
1.482	3	3	149	3	1	28	373	0
1.482	3	6	149	3	3	28	373	0
1.483	1	1	149	4	1	28	373	0
1.483	1	4	149	4	3	28	373	0
1.483	2	2	149	4	1	28	373	0
1.483	2	5	149	4	3	28	373	0
1.483	3	3	149	4	1	28	373	0
1.483	3	6	149	4	3	28	373	0
1.484	1	1	149	5	1	28	373	0
1.484	1	4	149	5	3	28	373	0
1.484	2	2	149	5	1	28	373	0
1.484	2	5	149	5	3	28	373	0
1.484	3	3	149	5	1	28	373	0
1.484	3	6	149	5	3	28	373	0
1.485	1	1	149	6	1	28	373	0
1.485	1	4	149	6	3	28	373	0
1.485	2	2	149	6	1	28	373	0
1.485	2	5	149	6	3	28	373	0
1.485	3	3	149	6	1	28	373	0
1.485	3	6	149	6	3	28	373	0
1.486	1	1	149	7	1	28	373	0
1.486	1	4	149	7	3	28	373	0
1.486	2	2	149	7	1	28	373	0
1.486	2	5	149	7	3	28	373	0
1.486	3	3	149	7	1	28	373	0
1.486	3	6	149	7	3	28	373	0
1.487	1	1	149	8	1	28	373	0
1.487	1	4	149	8	3	28	373	0
1.487	2	2	149	8	1	28	373	0
1.487	2	5	149	8	3	28	373	0
1.487	3	3	149	8	1	28	373	0
1.487	3	6	149	8	3	28	373	0
1.488	1	1	149	9	1	28	373	0
1.488	1	4	149	9	3	28	373	0
1.488	2	2	149	9	1	28	373	0
1.488	2	5	149	9	3	28	373	0
1.488	3	3	149	9	1	28	373	0
1.488	3	6	149	9	3	28	373	0
1.489	1	1	149	10	1	28	373	0
1.489	1	4	149	10	3	28	373	0
1.489	2	2	149	10	1	28	373	0
1.489	2	5	149	10	3	28	373	0
1.489	3	3	149	10	1	28	373	0
1.489	3	6	149	10	3	28	373	0
1.49	1	1	150	1	1	28	373	0
1.49	1	4	150	1	3	28	373	0
1.49	2	2	150	1	1	28	373	0
1.49	2	5	150	1	3	28	373	0
1.49	3	3	150	1	1	28	373	0
1.49	3	6	150	1	3	28	373	0
1.491	1	1	150	2	1	28	373	0
1.491	1	4	150	2	3	28	373	0
1.491	2	2	150	2	1	28	373	0
1.491	2	5	150	2	3	28	373	0
1.491	3	3	150	2	1	28	373	0
1.491	3	6	150	2	3	28	373	0
1.492	1	1	150	3	1	28	373	0
1.492	1	4	150	3	3	28	373	0
1.492	2	2	150	3	1	28	373	0
1.492	2	5	150	3	3	28	373	0
1.492	3	3	150	3	1	28	373	0
1.492	3	6	150	3	3	28	373	0
1.493	1	1	150	4	1	28	373	0
1.493	1	4	150	4	3	28	373	0
1.493	2	2	150	4	1	28	373	0
1.493	2	5	150	4	3	28	373	0
1.493	3	3	150	4	1	28	373	0
1.493	3	6	150	4	3	28	373	0
1.494	1	1	150	5	1	28	373	0
1.494	1	4	150	5	3	28	373	0
1.494	2	2	150	5	1	28	373	0
1.494	2	5	150	5	3	28	373	0
1.494	3	3	150	5	1	28	373	0
1.494	3	6	150	5	3	28	373	0
1.495	1	1	150	6	1	28	373	0
1.495	1	4	150	6	3	28	373	0
1.495	2	2	150	6	1	28	373	0
1.495	2	5	150	6	3	28	373	0
1.495	3	3	150	6	1	28	373	0
1.495	3	6	150	6	3	28	373	0
1.496	1	1	150	7	1	28	373	0
1.496	1	4	150	7	3	28	373	0
1.496	2	2	150	7	1	28	373	0
1.496	2	5	150	7	3	28	373	0
1.496	3	3	150	7	1	28	373	0
1.496	3	6	150	7	3	28	373	0
1.497	1	1	150	8	1	28	373	0
1.497	1	4	150	8	3	28	373	0
1.497	2	2	150	8	1	28	373	0
1.497	2	5	150	8	3	28	373	0
1.497	3	3	150	8	1	28	373	0
1.497	3	6	150	8	3	28	373	0
1.498	1	1	150	9	1	28	373	0
1.498	1	4	150	9	3	28	373	0
1.498	2	2	150	9	1	28	373	0
1.498	2	5	150	9	3	28	373	0
1.498	3	3	150	9	1	28	373	0
1.498	3	6	150	9	3	28	373	0
1.499	1	1	150	10	1	28	373	0
1.499	1	4	150	10	3	28	373	0
1.499	2	2	150	10	1	28	373	0
1.499	2	5	150	10	3	28	373	0
1.499	3	3	150	10	1	28	373	0
1.499	3	6	150	10	3	28	373	0
1.5	1	1	151	1	1	28	373	0
1.5	1	4	151	1	3	28	373	0
1.5	2	2	151	1	1	28	373	0
1.5	2	5	151	1	3	28	373	0
1.5	3	3	151	1	1	28	373	0
1.5	3	6	151	1	3	28	373	0
1.501	1	1	151	2	1	28	373	0
1.501	1	4	151	2	3	28	373	0
1.501	2	2	151	2	1	28	373	0
1.501	2	5	151	2	3	28	373	0
1.501	3	3	151	2	1	28	373	0
1.501	3	6	151	2	3	28	373	0
1.502	1	1	151	3	1	28	373	0
1.502	1	4	151	3	3	28	373	0
1.502	2	2	151	3	1	28	373	0
1.502	2	5	151	3	3	28	373	0
1.502	3	3	151	3	1	28	373	0
1.502	3	6	151	3	3	28	373	0
1.503	1	1	151	4	1	28	373	0
1.503	1	4	151	4	3	28	373	0
1.503	2	2	151	4	1	28	373	0
1.503	2	5	151	4	3	28	373	0
1.503	3	3	151	4	1	28	373	0
1.503	3	6	151	4	3	28	373	0
1.504	1	1	151	5	1	28	373	0
1.504	1	4	151	5	3	28	373	0
1.504	2	2	151	5	1	28	373	0
1.504	2	5	151	5	3	28	373	0
1.504	3	3	151	5	1	28	373	0
1.504	3	6	151	5	3	28	373	0
1.505	1	1	151	6	1	28	373	0
1.505	1	4	151	6	3	28	373	0
1.505	2	2	151	6	1	28	373	0
1.505	2	5	151	6	3	28	373	0
1.505	3	6	151	6	3	28	373	0
1.506	1	1	151	7	1	28	373	0
1.506	1	4	151	7	3	28	373	0
1.506	2	2	151	7	1	28	373	0
1.506	2	5	151	7	3	28	373	0
1.506	3	3	151	7	1	28	373	0
1.506	3	6	151	7	3	28	373	0
1.507	1	1	151	8	1	28	373	0
1.507	1	4	151	8	3	28	373	0
1.507	2	2	151	8	1	28	373	0
1.507	2	5	151	8	3	28	373	0
1.507	3	3	151	8	1	28	373	0
1.507	3	6	151	8	3	28	373	0
1.508	1	1	151	9	1	28	373	0
1.508	1	4	151	9	3	28	373	0
1.508	2	2	151	9	1	28	373	0
1.508	2	5	151	9	3	28	373	0
1.508	3	3	151	9	1	28	373	0
1.508	3	6	151	9	3	28	373	0
1.509	1	1	151	10	1	28	373	0
1.509	1	4	151	10	3	28	373	0
1.509	2	2	151	10	1	28	373	0
1.509	2	5	151	10	3	28	373	0
1.509	3	3	151	10	1	28	373	0
1.509	3	6	151	10	3	28	373	0
1.51	1	1	152	1	1	28	373	0
1.51	1	4	152	1	3	28	373	0
1.51	2	2	152	1	1	28	373	0
1.51	2	5	152	1	3	28	373	0
1.51	3	3	152	1	1	28	373	0
1.51	3	6	152	1	3	28	373	0
1.511	1	1	152	2	1	28	373	0
1.511	1	4	152	2	3	28	373	0
1.511	2	2	152	2	1	28	373	0
1.511	2	5	152	2	3	28	373	0
1.511	3	3	152	2	1	28	373	0
1.511	3	6	152	2	3	28	373	0
1.512	1	1	152	3	1	28	373	0
1.512	1	4	152	3	3	28	373	0
1.512	2	2	152	3	1	28	373	0
1.512	2	5	152	3	3	28	373	0
1.512	3	3	152	3	1	28	373	0
1.512	3	6	152	3	3	28	373	0
1.513	1	1	152	4	1	28	373	0
1.513	1	4	152	4	3	28	373	0
1.513	2	2	152	4	1	28	373	0
1.513	2	5	152	4	3	28	373	0
1.513	3	3	152	4	1	28	373	0
1.513	3	6	152	4	3	28	373	0
1.514	1	1	152	5	1	28	373	0
1.514	1	4	152	5	3	28	373	0
1.514	2	2	152	5	1	28	373	0
1.514	2	5	152	5	3	28	373	0
1.514	3	3	152	5	1	28	373	0
1.514	3	6	152	5	3	28	373	0
1.515	1	1	152	6	1	28	373	0
1.515	1	4	152	6	3	28	373	0
1.515	2	2	152	6	1	28	373	0
1.515	2	5	152	6	3	28	373	0
1.515	3	3	152	6	1	28	373	0
1.515	3	6	152	6	3	28	373	0
1.516	1	1	152	7	1	28	373	0
1.516	1	4	152	7	3	28	373	0
1.516	2	2	152	7	1	28	373	0
1.516	2	5	152	7	3	28	373	0
1.516	3	3	152	7	1	28	373	0
1.516	3	6	152	7	3	28	373	0
1.517	1	1	152	8	1	28	373	0
1.517	1	4	152	8	3	28	373	0
1.517	2	2	152	8	1	28	373	0
1.517	2	5	152	8	3	28	373	0
1.517	3	3	152	8	1	28	373	0
1.517	3	6	152	8	3	28	373	0
1.518	1	1	152	9	1	28	373	0
1.518	1	4	152	9	3	28	373	0
1.518	2	5	152	9	3	28	373	0
1.518	3	3	152	9	1	28	373	0
1.518	3	6	152	9	3	28	373	0
1.519	1	1	152	10	1	28	373	0
1.519	1	4	152	10	3	28	373	0
1.519	2	2	152	10	1	28	373	0
1.519	2	5	152	10	3	28	373	0
1.519	3	3	152	10	1	28	373	0
1.519	3	6	152	10	3	28	373	0
1.52	1	1	153	1	1	28	373	0
1.52	1	4	153	1	3	28	373	0
1.52	2	2	153	1	1	28	373	0
1.52	2	5	153	1	3	28	373	0
1.52	3	3	153	1	1	28	373	0
1.52	3	6	153	1	3	28	373	0
1.521	1	1	153	2	1	28	373	0
1.521	1	4	153	2	3	28	373	0
1.521	2	2	153	2	1	28	373	0
1.521	2	5	153	2	3	28	373	0
1.521	3	3	153	2	1	28	373	0
1.521	3	6	153	2	3	28	373	0
1.522	1	1	153	3	1	28	373	0
1.522	1	4	153	3	3	28	373	0
1.522	2	2	153	3	1	28	373	0
1.522	2	5	153	3	3	28	373	0
1.522	3	3	153	3	1	28	373	0
1.522	3	6	153	3	3	28	373	0
1.523	1	1	153	4	1	28	373	0
1.523	1	4	153	4	3	28	373	0
1.523	2	2	153	4	1	28	373	0
1.523	2	5	153	4	3	28	373	0
1.523	3	3	153	4	1	28	373	0
1.523	3	6	153	4	3	28	373	0
1.524	1	1	153	5	1	28	373	0
1.524	1	4	153	5	3	28	373	0
1.524	2	2	153	5	1	28	373	0
1.524	2	5	153	5	3	28	373	0
1.524	3	3	153	5	1	28	373	0
1.524	3	6	153	5	3	28	373	0
1.525	1	1	153	6	1	28	373	0
1.525	1	4	153	6	3	28	373	0
1.525	2	2	153	6	1	28	373	0
1.525	2	5	153	6	3	28	373	0
1.525	3	3	153	6	1	28	373	0
1.525	3	6	153	6	3	28	373	0
1.526	1	1	153	7	1	28	373	0
1.526	1	4	153	7	3	28	373	0
1.526	2	2	153	7	1	28	373	0
1.526	2	5	153	7	3	28	373	0
1.526	3	3	153	7	1	28	373	0
1.526	3	6	153	7	3	28	373	0
1.527	1	1	153	8	1	28	373	0
1.527	1	4	153	8	3	28	373	0
1.527	2	2	153	8	1	28	373	0
1.527	2	5	153	8	3	28	373	0
1.527	3	3	153	8	1	28	373	0
1.527	3	6	153	8	3	28	373	0
1.528	1	1	153	9	1	28	373	0
1.528	1	4	153	9	3	28	373	0
1.528	2	2	153	9	1	28	373	0
1.528	2	5	153	9	3	28	373	0
1.528	3	3	153	9	1	28	373	0
1.528	3	6	153	9	3	28	373	0
1.529	1	1	153	10	1	28	373	0
1.529	1	4	153	10	3	28	373	0
1.529	2	2	153	10	1	28	373	0
1.529	2	5	153	10	3	28	373	0
1.529	3	3	153	10	1	28	373	0
1.529	3	6	153	10	3	28	373	0
1.53	1	1	154	1	1	28	373	0
1.53	1	4	154	1	3	28	373	0
1.53	2	2	154	1	1	28	373	0
1.53	2	5	154	1	3	28	373	0
1.53	3	3	154	1	1	28	373	0
1.53	3	6	154	1	3	28	373	0
1.531	1	1	154	2	1	28	373	0
1.531	1	4	154	2	3	28	373	0
1.531	2	2	154	2	1	28	373	0
1.531	2	5	154	2	3	28	373	0
1.531	3	3	154	2	1	28	373	0
1.531	3	6	154	2	3	28	373	0
1.532	1	1	154	3	1	28	373	0
1.532	1	4	154	3	3	28	373	0
1.532	2	2	154	3	1	28	373	0
1.532	2	5	154	3	3	28	373	0
1.532	3	3	154	3	1	28	373	0
1.532	3	6	154	3	3	28	373	0
1.533	1	1	154	4	1	28	373	0
1.533	1	4	154	4	3	28	373	0
1.533	2	2	154	4	1	28	373	0
1.533	2	5	154	4	3	28	373	0
1.533	3	3	154	4	1	28	373	0
1.533	3	6	154	4	3	28	373	0
